point_id,site,date,woody_plant_sp,DBH,
point_13,Floracliff,18_july,ulmus sp.,25.5,
point_13,Floracliff,18_july,osage orange,18.4,
point_13,Floracliff,18_july,osage orange,12.1,
point_13,Floracliff,18_july,osage orange,15.6,
point_13,Floracliff,18_july,osage orange,10.5,
point_13,Floracliff,18_july,osage orange,14.4,
point_13,Floracliff,18_july,osage orange,20.6,
point_13,Floracliff,18_july,osage orange,17.5,
point_13,Floracliff,18_july,osage orange,11.9,
point_13,Floracliff,18_july,osage orange,20.3,
point_14,Floracliff,31_july,american elm,11.7,
point_14,Floracliff,31_july,american elm,35.3,
point_14,Floracliff,31_july,american elm,10.9,
point_14,Floracliff,31_july,american elm,29.5,
point_14,Floracliff,31_july,american elm,11.1,
point_14,Floracliff,31_july,red cedar_snag,10.9,
point_14,Floracliff,31_july,red cedar,16.9,
point_14,Floracliff,31_july,red cedar,22.4,
point_14,Floracliff,31_july,red cedar,16.4,
point_14,Floracliff,31_july,red cedar_snag,13.4,
point_14,Floracliff,31_july,red cedar,20.2,
point_14,Floracliff,31_july,red cedar,22.5,
point_14,Floracliff,31_july,red cedar,33.7,
point_14,Floracliff,31_july,red cedar,34.5,
point_14,Floracliff,31_july,red cedar,10.2,
point_14,Floracliff,31_july,red cedar_snag,21.1,
point_14,Floracliff,31_july,red cedar,41.9,
point_14,Floracliff,31_july,red cedar,26.6,
point_14,Floracliff,31_july,red cedar,32.1,
point_14,Floracliff,31_july,chinkapin oak,51.5,
point_14,Floracliff,31_july,chinkapin oak,37.5,
point_14,Floracliff,31_july,chinkapin oak,39.2,
point_14,Floracliff,31_july,sugar maple,13.3,
point_14,Floracliff,31_july,hackberry,12,
point_14,Floracliff,31_july,white ash,47.1,
point_14,Floracliff,31_july,white ash,39.1,
point_15,Floracliff,31_july,red cedar,37.2,
point_15,Floracliff,31_july,red cedar,17,
point_15,Floracliff,31_july,red cedar_snag,15.8,
point_15,Floracliff,31_july,red cedar,18.5,
point_15,Floracliff,31_july,red cedar,37.5,
point_15,Floracliff,31_july,red cedar,17.5,
point_15,Floracliff,31_july,red cedar_snag,17,
point_15,Floracliff,31_july,red cedar,20.2,
point_15,Floracliff,31_july,red cedar,16.5,
point_15,Floracliff,31_july,red cedar,16,
point_15,Floracliff,31_july,red cedar,26.3,
point_15,Floracliff,31_july,red cedar,31.6,
point_15,Floracliff,31_july,honey locust,19.7,
point_15,Floracliff,31_july,honey locust,30.9,
point_15,Floracliff,31_july,honey locust,25.6,
point_15,Floracliff,31_july,honey locust_snag,14.5,
point_15,Floracliff,31_july,honey locust_snag,22.5,
point_15,Floracliff,31_july,honey locust,35.6,
point_15,Floracliff,31_july,hackberry,24.3,
point_15,Floracliff,31_july,hackberry,28.6,
point_15,Floracliff,31_july,osage orange,14.8,
point_15,Floracliff,31_july,american elm,25.8,
point_15,Floracliff,31_july,american elm,11.1,
point_15,Floracliff,31_july,american elm_snag,17.8,
point_15,Floracliff,31_july,american elm_snag,19.7,
point_15,Floracliff,31_july,american elm_snag,16.4,
point_15,Floracliff,31_july,american elm,13.3,
point_15,Floracliff,31_july,chinkapin oak,20.8,
point_15,Floracliff,31_july,chinkapin oak,20,
point_15,Floracliff,31_july,chinkapin oak,11.3,
point_15,Floracliff,31_july,chinkapin oak,44.7,
point_15,Floracliff,31_july,white ash,11,
point_15,Floracliff,31_july,white ash,12,
point_15,Floracliff,31_july,white ash_snag,18.1,
point_15,Floracliff,31_july,black walnut,22.9,
point_15,Floracliff,31_july,red oak,13.5,
point_16,Floracliff,24_june,red cedar,13.9,
point_16,Floracliff,24_june,red cedar,16.7,
point_16,Floracliff,24_june,red cedar,18,
point_16,Floracliff,24_june,red cedar,39.1,
point_16,Floracliff,24_june,red cedar,14.5,
point_16,Floracliff,24_june,black cherry,12.5,
point_16,Floracliff,24_june,black cherry,18.5,
point_16,Floracliff,24_june,black cherry,31.2,
point_16,Floracliff,24_june,black cherry,10.4,
point_16,Floracliff,24_june,hackberry,21.8,
point_16,Floracliff,24_june,chinkapin oak,17.5,
point_16,Floracliff,24_june,chinkapin oak,18.2,
point_16,Floracliff,24_june,chinkapin oak,14.1,
point_16,Floracliff,24_june,chinkapin oak,15.9,
point_16,Floracliff,24_june,chinkapin oak,10.2,
point_16,Floracliff,24_june,chinkapin oak,16.5,
point_16,Floracliff,24_june,white ash,10.3,
point_16,Floracliff,24_june,black locust,28.5,
point_16,Floracliff,24_june,black locust_snag,20.8,
point_16,Floracliff,24_june,black cherry,29.7,
point_16,Floracliff,24_june,osage orange,20.2,
point_16,Floracliff,24_june,american elm,19.3,
point_16,Floracliff,24_june,american elm,26.4,
point_16,Floracliff,24_june,american elm,47.2,
point_16,Floracliff,24_june,american elm,21.4,
point_17,Floracliff,24_june,ulmus sp.,18.1,
point_17,Floracliff,24_june,black locust,17.8,
point_17,Floracliff,24_june,boxelder,11.8,
point_17,Floracliff,24_june,boxelder,14.8,
point_17,Floracliff,24_june,boxelder_snag,12.9,
point_17,Floracliff,24_june,boxelder,17.8,
point_17,Floracliff,24_june,boxelder,19.6,
point_17,Floracliff,24_june,boxelder,13.3,
point_17,Floracliff,24_june,boxelder,12.4,
point_17,Floracliff,24_june,boxelder,23,
point_17,Floracliff,24_june,american elm,24.7,
point_17,Floracliff,24_june,american elm_snag,42.5,
point_17,Floracliff,24_june,american elm,23.5,
point_17,Floracliff,24_june,american elm,18.9,
point_17,Floracliff,24_june,american elm_snag,30.1,
point_17,Floracliff,24_june,american elm,17.6,
point_17,Floracliff,24_june,american elm_snag,22.3,
point_17,Floracliff,24_june,american elm,37.9,
point_17,Floracliff,24_june,american elm_snag,32,
point_17,Floracliff,24_june,american elm,17,
point_17,Floracliff,24_june,american elm,11.9,
point_17,Floracliff,24_june,american elm,20,
point_17,Floracliff,24_june,american elm,12.2,
point_17,Floracliff,24_june,persimmon,10.5,
point_17,Floracliff,24_june,ulmus sp.,37.5,
point_18,Floracliff,18_july,black walnut,29.9,
point_18,Floracliff,18_july,black walnut,22.5,
point_18,Floracliff,18_july,black walnut,31.5,
point_18,Floracliff,18_july,black walnut,37.5,
point_18,Floracliff,18_july,black walnut,12.1,
point_18,Floracliff,18_july,american elm,12.8,
point_18,Floracliff,18_july,american elm,28.9,
point_18,Floracliff,18_july,american elm,13.5,
point_18,Floracliff,18_july,black cherry_snag,17.5,
point_18,Floracliff,18_july,black cherry,23.7,
point_18,Floracliff,18_july,black cherry,20.8,
point_18,Floracliff,18_july,black cherry,31,
point_18,Floracliff,18_july,black cherry,28.8,
point_18,Floracliff,18_july,hackberry,17.7,
point_18,Floracliff,18_july,red cedar,14.5,
point_18,Floracliff,18_july,red cedar,16.6,
point_18,Floracliff,18_july,red cedar,15.4,
point_18,Floracliff,18_july,red cedar,11.7,
point_18,Floracliff,18_july,red cedar,12,
point_18,Floracliff,18_july,red cedar,12.2,
point_18,Floracliff,18_july,red cedar,10.9,
point_18,Floracliff,18_july,red cedar,11.7,
point_18,Floracliff,18_july,red cedar,21.7,
point_18,Floracliff,18_july,red cedar,11,
point_18,Floracliff,18_july,red cedar,10.4,
point_18,Floracliff,18_july,red cedar,13.5,
point_18,Floracliff,18_july,red cedar,17.8,
point_18,Floracliff,18_july,red cedar,13,
point_18,Floracliff,18_july,red cedar,11.9,
point_18,Floracliff,18_july,red cedar,11.5,
point_18,Floracliff,18_july,chinkapin oak,10.3,
point_18,Floracliff,18_july,chinkapin oak,10.4,
point_18,Floracliff,18_july,chinkapin oak,20,
point_18,Floracliff,18_july,chinkapin oak,22,
point_18,Floracliff,18_july,chinkapin oak,22.8,
point_18,Floracliff,18_july,chinkapin oak,12.8,
point_18,Floracliff,18_july,boxelder,10.8,
point_18,Floracliff,18_july,boxelder,15.7,
point_18,Floracliff,18_july,red oak,28.1,
point_18,Floracliff,18_july,white ash_snag,14.9,
point_18,Floracliff,18_july,ulmus sp.,15.4,
point_19,Floracliff,18_july,black walnut,20.7,
point_19,Floracliff,18_july,black walnut,17,
point_19,Floracliff,18_july,black walnut,21.2,
point_19,Floracliff,18_july,black walnut,21.3,
point_19,Floracliff,18_july,black walnut,22.3,
point_19,Floracliff,18_july,black walnut,17.7,
point_19,Floracliff,18_july,black walnut,21.4,
point_19,Floracliff,18_july,black walnut,19,
point_19,Floracliff,18_july,black walnut,29.6,
point_19,Floracliff,18_july,black walnut,35.5,
point_19,Floracliff,18_july,black walnut_snag,10.1,
point_19,Floracliff,18_july,black walnut,28.5,
point_19,Floracliff,18_july,black walnut,20.8,
point_19,Floracliff,18_july,red cedar,13.3,
point_19,Floracliff,18_july,red cedar_snag,12.1,
point_19,Floracliff,18_july,red cedar,15.6,
point_19,Floracliff,18_july,red cedar,20,
point_19,Floracliff,18_july,red cedar,10.6,
point_19,Floracliff,18_july,red cedar_snag,13.4,
point_19,Floracliff,18_july,red cedar,16.2,
point_19,Floracliff,18_july,red cedar_snag,10.3,
point_19,Floracliff,18_july,red cedar,16.1,
point_19,Floracliff,18_july,chinkapin oak,14.2,
point_19,Floracliff,18_july,chinkapin oak,18.7,
point_19,Floracliff,18_july,chinkapin oak,13.8,
point_19,Floracliff,18_july,eastern redbud,13.6,
point_19,Floracliff,18_july,red oak,57.1,
point_19,Floracliff,18_july,apple sp.,13.2,
point_19,Floracliff,18_july,dogwood,10.6,
point_20,Floracliff,15_july,red cedar,15.1,
point_20,Floracliff,15_july,red cedar,19.6,
point_20,Floracliff,15_july,red cedar,12.1,
point_20,Floracliff,15_july,red cedar,16.7,
point_20,Floracliff,15_july,red cedar,38.8,
point_20,Floracliff,15_july,red cedar,14.6,
point_20,Floracliff,15_july,red cedar,14.2,
point_20,Floracliff,15_july,red cedar,46.2,
point_20,Floracliff,15_july,red cedar,18.5,
point_20,Floracliff,15_july,red cedar,14,
point_20,Floracliff,15_july,red cedar,26.6,
point_20,Floracliff,15_july,red cedar,22.8,
point_20,Floracliff,15_july,american elm,20.6,
point_20,Floracliff,15_july,american elm,18.9,
point_20,Floracliff,15_july,american elm_snag,16.2,
point_20,Floracliff,15_july,american elm_snag,25,
point_20,Floracliff,15_july,american elm_snag,14.3,
point_20,Floracliff,15_july,american elm_snag,27.8,
point_20,Floracliff,15_july,american elm,18.4,
point_20,Floracliff,15_july,chinkapin oak,22.7,
point_20,Floracliff,15_july,chinkapin oak,10.8,
point_20,Floracliff,15_july,chinkapin oak,18.4,
point_20,Floracliff,15_july,chinkapin oak,25,
point_20,Floracliff,15_july,chinkapin oak_snag,14,
point_20,Floracliff,15_july,chinkapin oak_snag,14.3,
point_20,Floracliff,15_july,chinkapin oak,18,
point_20,Floracliff,15_july,chinkapin oak,30.5,
point_20,Floracliff,15_july,chinkapin oak,10.7,
point_20,Floracliff,15_july,chinkapin oak_snag,16,
point_20,Floracliff,15_july,chinkapin oak_snag,18,
point_20,Floracliff,15_july,black cherry,20.5,
point_20,Floracliff,15_july,black cherry,35.5,
point_20,Floracliff,15_july,white ash_snag,12.4,
point_20,Floracliff,15_july,oak sp.,50.2,
point_22,Floracliff,20_july,red oak,40.5,
point_22,Floracliff,20_july,red oak,48.6,
point_22,Floracliff,20_july,red cedar,23.3,
point_22,Floracliff,20_july,red cedar_snag,10,
point_22,Floracliff,20_july,red cedar,25.2,
point_22,Floracliff,20_july,red cedar,21.4,
point_22,Floracliff,20_july,red cedar,19.3,
point_22,Floracliff,20_july,chinkapin oak,28.5,
point_22,Floracliff,20_july,chinkapin oak,17.2,
point_22,Floracliff,20_july,chinkapin oak,25.9,
point_22,Floracliff,20_july,chinkapin oak,37.1,
point_22,Floracliff,20_july,ohio buckeye,15.8,
point_22,Floracliff,20_july,ohio buckeye,19.3,
point_22,Floracliff,20_july,ohio buckeye,12.4,
point_22,Floracliff,20_july,ohio buckeye,19.2,
point_22,Floracliff,20_july,sugar maple,15.9,
point_22,Floracliff,20_july,sugar maple,11.2,
point_22,Floracliff,20_july,sugar maple,29.3,
point_22,Floracliff,20_july,shellbark hickory,35,
point_22,Floracliff,20_july,shellbark hickory,34.5,
point_22,Floracliff,20_july,american elm,11.1,
point_22,Floracliff,20_july,american elm,15.4,
point_22,Floracliff,20_july,american elm,10.3,
point_22,Floracliff,20_july,american elm,13.7,
point_22,Floracliff,20_july,american elm,12.7,
point_22,Floracliff,20_july,american elm,11,
point_22,Floracliff,20_july,hackberry,12.6,
point_22,Floracliff,20_july,white ash_snag,19.8,
point_22,Floracliff,20_july,white ash_snag,21.5,
point_22,Floracliff,20_july,white ash_snag,14.7,
point_22,Floracliff,20_july,white ash,14.6,
point_22,Floracliff,20_july,white ash_snag,14.6,
point_22,Floracliff,20_july,white ash,13.7,
point_22,Floracliff,20_july,white ash,21.6,
point_22,Floracliff,20_july,white ash,29.3,
point_22,Floracliff,20_july,white ash_snag,25.2,
point_22,Floracliff,20_july,white ash_snag,20.1,
point_22,Floracliff,20_july,white ash_snag,16.4,
point_22,Floracliff,20_july,white ash,39.5,
point_22,Floracliff,20_july,white ash,17.6,
point_22,Floracliff,20_july,white ash,24.6,
point_23,Floracliff,20_july,red oak,14.4,
point_23,Floracliff,20_july,red oak,64,
point_23,Floracliff,20_july,red oak,14.1,
point_23,Floracliff,20_july,black walnut,33.8,
point_23,Floracliff,20_july,black walnut,30,
point_23,Floracliff,20_july,black walnut,25.8,
point_23,Floracliff,20_july,black walnut,20.6,
point_23,Floracliff,20_july,black cherry,23.5,
point_23,Floracliff,20_july,black cherry,31,
point_23,Floracliff,20_july,boxelder,23.8,
point_23,Floracliff,20_july,ohio buckeye,10.7,
point_23,Floracliff,20_july,red cedar,25.2,
point_23,Floracliff,20_july,american elm,14.3,
point_23,Floracliff,20_july,american elm,14.2,
point_23,Floracliff,20_july,american elm,10.9,
point_23,Floracliff,20_july,american elm,21.4,
point_23,Floracliff,20_july,american elm,35.8,
point_23,Floracliff,20_july,american elm,15.5,
point_23,Floracliff,20_july,american elm,10.7,
point_23,Floracliff,20_july,white ash,23.5,
point_23,Floracliff,20_july,white ash,34.1,
point_23,Floracliff,20_july,white ash_snag,11.9,
point_24,Floracliff,20_july,american elm,13.5,
point_24,Floracliff,20_july,american elm,12.7,
point_24,Floracliff,20_july,american elm,10,
point_24,Floracliff,20_july,american elm,12,
point_24,Floracliff,20_july,shellbark hickory,16.6,
point_24,Floracliff,20_july,american sycamore_snag,18.3,
point_24,Floracliff,20_july,american sycamore,38.4,
point_24,Floracliff,20_july,american sycamore,50.4,
point_24,Floracliff,20_july,american sycamore,35.9,
point_24,Floracliff,20_july,american sycamore,36.8,
point_24,Floracliff,20_july,chinkapin oak,12.4,
point_24,Floracliff,20_july,red cedar,36.6,
point_24,Floracliff,20_july,red cedar,34.6,
point_24,Floracliff,20_july,red cedar,13.2,
point_24,Floracliff,20_july,red cedar,12,
point_24,Floracliff,20_july,red cedar,32.5,
point_24,Floracliff,20_july,red cedar,20,
point_24,Floracliff,20_july,red cedar,32.7,
point_24,Floracliff,20_july,red cedar,16.3,
point_24,Floracliff,20_july,red cedar,22.5,
point_24,Floracliff,20_july,red cedar,10.1,
point_24,Floracliff,20_july,red cedar,16,
point_24,Floracliff,20_july,red cedar,17.5,
point_24,Floracliff,20_july,red cedar,25.3,
point_24,Floracliff,20_july,red cedar,31.5,
point_24,Floracliff,20_july,red cedar,29,
point_24,Floracliff,20_july,red cedar,21.6,
point_24,Floracliff,20_july,red cedar,32.1,
point_24,Floracliff,20_july,red cedar,23.1,
point_24,Floracliff,20_july,red cedar,35.2,
point_24,Floracliff,20_july,red cedar,43.4,
point_24,Floracliff,20_july,red cedar,19.3,
point_24,Floracliff,20_july,red cedar,46.7,
point_24,Floracliff,20_july,red cedar,11.5,
point_25,Floracliff,24_june,american elm,20.8,
point_25,Floracliff,24_june,american elm,12.5,
point_25,Floracliff,24_june,american elm,18.1,
point_25,Floracliff,24_june,american elm,18,
point_25,Floracliff,24_june,american elm,19,
point_25,Floracliff,24_june,american elm,17.9,
point_25,Floracliff,24_june,hackberry,34.9,
point_25,Floracliff,24_june,red cedar,18,
point_25,Floracliff,24_june,red cedar,12.5,
point_25,Floracliff,24_june,red oak,24.4,
point_25,Floracliff,24_june,sassafrass,45,
point_25,Floracliff,24_june,osage orange,29,
point_25,Floracliff,24_june,sassafrass,33.1,
point_26,Floracliff,15_july,black locust,55.6,
point_26,Floracliff,15_july,black locust,34.3,
point_26,Floracliff,15_july,black locust,47,
point_26,Floracliff,15_july,ohio buckeye,12.1,
point_26,Floracliff,15_july,ohio buckeye,21,
point_26,Floracliff,15_july,ohio buckeye,12.3,
point_26,Floracliff,15_july,ohio buckeye,14.4,
point_26,Floracliff,15_july,ohio buckeye,14,
point_26,Floracliff,15_july,boxelder,29.7,
point_26,Floracliff,15_july,boxelder,28.3,
point_26,Floracliff,15_july,boxelder,16.8,
point_26,Floracliff,15_july,boxelder,27.5,
point_26,Floracliff,15_july,american elm,16.7,
point_26,Floracliff,15_july,american elm,16.2,
point_26,Floracliff,15_july,american elm,23.4,
point_26,Floracliff,15_july,hackberry,21.2,
point_26,Floracliff,15_july,hackberry,19.3,
point_26,Floracliff,15_july,hackberry,26,
point_26,Floracliff,15_july,hackberry,17.5,
point_26,Floracliff,15_july,hackberry,38.2,
point_26,Floracliff,15_july,chinkapin oak,22,
point_26,Floracliff,15_july,white ash,29.8,
point_26,Floracliff,15_july,white ash,14.4,
point_26,Floracliff,15_july,white ash_snag,13.7,
point_27,Floracliff,15_july,red cedar,18.1,
point_27,Floracliff,15_july,red cedar,20.9,
point_27,Floracliff,15_july,black walnut,35,
point_27,Floracliff,15_july,american elm,13.8,
point_27,Floracliff,15_july,american elm,22.2,
point_27,Floracliff,15_july,american elm,32.6,
point_27,Floracliff,15_july,red oak,36.2,
point_27,Floracliff,15_july,red oak,30.2,
point_27,Floracliff,15_july,honey locust,28.8,
point_27,Floracliff,15_july,honey locust,25.7,
point_27,Floracliff,15_july,honey locust,35.2,
point_27,Floracliff,15_july,honey locust,14.4,
point_27,Floracliff,15_july,honey locust,12.7,
point_27,Floracliff,15_july,white ash,28.9,
point_27,Floracliff,15_july,white ash,15.6,
point_27,Floracliff,15_july,hackberry,10.2,
point_27,Floracliff,15_july,chinkapin oak,10.6,
point_27,Floracliff,15_july,chinkapin oak,22.4,
point_27,Floracliff,15_july,chinkapin oak,13.7,
point_27,Floracliff,15_july,black cherry,18.5,
point_27,Floracliff,15_july,black cherry,28.4,
point_27,Floracliff,15_july,black locust,12.5,
point_27,Floracliff,15_july,black locust,36,
point_27,Floracliff,15_july,boxelder,15.1,
point_27,Floracliff,15_july,boxelder,15.2,
point_27,Floracliff,15_july,american persimmon,22.9,
point_28,Floracliff,15_july,red cedar,26.5,
point_28,Floracliff,15_july,red cedar,13.3,
point_28,Floracliff,15_july,red cedar,10.8,
point_28,Floracliff,15_july,red cedar,20,
point_28,Floracliff,15_july,red cedar,11.3,
point_28,Floracliff,15_july,red cedar,43.4,
point_28,Floracliff,15_july,red cedar,20.7,
point_28,Floracliff,15_july,red cedar,18.6,
point_28,Floracliff,15_july,red cedar,42.1,
point_28,Floracliff,15_july,red cedar,26.5,
point_28,Floracliff,15_july,red cedar,18.9,
point_28,Floracliff,15_july,red cedar,38.3,
point_28,Floracliff,15_july,red cedar,12.7,
point_28,Floracliff,15_july,black locust,14,
point_28,Floracliff,15_july,black locust,12,
point_28,Floracliff,15_july,black locust,27.7,
point_28,Floracliff,15_july,black locust,32.2,
point_28,Floracliff,15_july,black oak,34.5,
point_28,Floracliff,15_july,black walnut,27.7,
point_28,Floracliff,15_july,osage orange,23.1,
point_28,Floracliff,15_july,osage orange_snag,10.1,
point_28,Floracliff,15_july,osage orange,27.6,
point_28,Floracliff,15_july,osage orange,19,
point_28,Floracliff,15_july,osage orange,13,
point_28,Floracliff,15_july,osage orange,26.6,
point_28,Floracliff,15_july,osage orange,10.8,
point_28,Floracliff,15_july,white ash_snag,13.3,
point_28,Floracliff,15_july,white ash_snag,13.1,
point_28,Floracliff,15_july,white ash_snag,18.8,
point_28,Floracliff,15_july,white ash_snag,16,
point_28,Floracliff,15_july,white ash_snag,26,
point_28,Floracliff,15_july,white ash,20,
point_28,Floracliff,15_july,white ash_snag,29.4,
point_33,Floracliff,23_july,sugar maple,19.7,
point_33,Floracliff,23_july,sugar maple,16.7,
point_33,Floracliff,23_july,sugar maple,13.8,
point_33,Floracliff,23_july,sugar maple,15.7,
point_33,Floracliff,23_july,sugar maple,18,
point_33,Floracliff,23_july,sugar maple,13.1,
point_33,Floracliff,23_july,sugar maple,20.1,
point_33,Floracliff,23_july,sugar maple,11.8,
point_33,Floracliff,23_july,sugar maple,20.5,
point_33,Floracliff,23_july,chinkapin oak,34.7,
point_33,Floracliff,23_july,chinkapin oak_snag,16,
point_33,Floracliff,23_july,chinkapin oak,52.5,
point_33,Floracliff,23_july,chinkapin oak,26.2,
point_33,Floracliff,23_july,chinkapin oak,34.5,
point_33,Floracliff,23_july,chinkapin oak,22.3,
point_33,Floracliff,23_july,red cedar_snag,20.8,
point_33,Floracliff,23_july,red cedar,22,
point_33,Floracliff,23_july,red cedar,15.7,
point_33,Floracliff,23_july,black walnut,50,
point_33,Floracliff,23_july,black walnut,37,
point_33,Floracliff,23_july,black walnut,28.5,
point_33,Floracliff,23_july,white ash,24.5,
point_33,Floracliff,23_july,black maple,28.4,
point_34,Floracliff,23_july,chinkapin oak,26.8,
point_34,Floracliff,23_july,chinkapin oak,30.5,
point_34,Floracliff,23_july,chinkapin oak_snag,26.4,
point_34,Floracliff,23_july,chinkapin oak,35.7,
point_34,Floracliff,23_july,chinkapin oak,36.7,
point_34,Floracliff,23_july,chinkapin oak,30.9,
point_34,Floracliff,23_july,chinkapin oak,25,
point_34,Floracliff,23_july,white ash,16.8,
point_34,Floracliff,23_july,sugar maple,13.1,
point_34,Floracliff,23_july,sugar maple,18,
point_34,Floracliff,23_july,sugar maple,16.8,
point_34,Floracliff,23_july,sugar maple,12.4,
point_34,Floracliff,23_july,sugar maple_snag,12.2,
point_34,Floracliff,23_july,sugar maple,18.8,
point_34,Floracliff,23_july,sugar maple,19.5,
point_34,Floracliff,23_july,red cedar,22.1,
point_34,Floracliff,23_july,red cedar,16.3,
point_34,Floracliff,23_july,red cedar,22.8,
point_34,Floracliff,23_july,shagbark hickory,17.4,
point_34,Floracliff,23_july,shagbark hickory,35.1,
point_34,Floracliff,23_july,red oak,32.9,
point_34,Floracliff,23_july,red oak,75.7,
point_34,Floracliff,23_july,american elm,28,
point_35,Floracliff,23_july,black locust,27.6,
point_35,Floracliff,23_july,black locust,23.7,
point_35,Floracliff,23_july,black locust_snag,16.1,
point_35,Floracliff,23_july,eastern redbud,18.6,
point_35,Floracliff,23_july,eastern redbud_snag,14.4,
point_35,Floracliff,23_july,eastern redbud,23.5,
point_35,Floracliff,23_july,eastern redbud,14,
point_35,Floracliff,23_july,red cedar,27.5,
point_35,Floracliff,23_july,red cedar,23.2,
point_35,Floracliff,23_july,red cedar,12,
point_35,Floracliff,23_july,red cedar,21.5,
point_35,Floracliff,23_july,red cedar,14.7,
point_35,Floracliff,23_july,red cedar,13.2,
point_35,Floracliff,23_july,red cedar,31,
point_35,Floracliff,23_july,red cedar,20,
point_35,Floracliff,23_july,red cedar,24.6,
point_35,Floracliff,23_july,red cedar_snag,18.7,
point_35,Floracliff,23_july,red cedar,27.4,
point_35,Floracliff,23_july,red cedar,17.1,
point_35,Floracliff,23_july,red cedar,17.5,
point_35,Floracliff,23_july,red cedar,32.4,
point_35,Floracliff,23_july,red cedar,14.3,
point_35,Floracliff,23_july,red cedar,21.8,
point_35,Floracliff,23_july,red cedar,19.3,
point_35,Floracliff,23_july,red cedar,25.7,
point_35,Floracliff,23_july,red cedar,11,
point_35,Floracliff,23_july,red cedar,14.6,
point_35,Floracliff,23_july,red cedar,16.8,
point_35,Floracliff,23_july,chinkapin oak,13,
point_35,Floracliff,23_july,red oak,57.7,
point_35,Floracliff,23_july,red oak,36.2,
point_35,Floracliff,23_july,osage orange,19.6,
point_35,Floracliff,23_july,black cherry,21.2,
point_36,Floracliff,12_july,sugar maple,15.5,
point_36,Floracliff,12_july,sugar maple,13.9,
point_36,Floracliff,12_july,sugar maple,22.9,
point_36,Floracliff,12_july,sugar maple,27.1,
point_36,Floracliff,12_july,sugar maple,15.9,
point_36,Floracliff,12_july,sugar maple,26,
point_36,Floracliff,12_july,sugar maple,10.5,
point_36,Floracliff,12_july,sugar maple,17.1,
point_36,Floracliff,12_july,american elm,14.2,
point_36,Floracliff,12_july,american elm,29.5,
point_36,Floracliff,12_july,american elm,38.2,
point_36,Floracliff,12_july,american elm,37.8,
point_36,Floracliff,12_july,basswood,14.9,
point_36,Floracliff,12_july,basswood,12.5,
point_36,Floracliff,12_july,basswood,42.4,
point_36,Floracliff,12_july,chinkapin oak,14.2,
point_36,Floracliff,12_july,chinkapin oak,20.6,
point_36,Floracliff,12_july,white ash,52.5,
point_36,Floracliff,12_july,white ash,34.9,
point_36,Floracliff,12_july,black cherry,48.2,
point_37,Floracliff,28_june,black locust_snag,12,
point_37,Floracliff,28_june,black locust,49.1,
point_37,Floracliff,28_june,black locust,20.4,
point_37,Floracliff,28_june,black locust,33.2,
point_37,Floracliff,28_june,black oak,39,
point_37,Floracliff,28_june,black oak,46.3,
point_37,Floracliff,28_june,black cherry,18.5,
point_37,Floracliff,28_june,black cherry,27.5,
point_37,Floracliff,28_june,black cherry,24,
point_37,Floracliff,28_june,black cherry,27.5,
point_37,Floracliff,28_june,black cherry,40.1,
point_37,Floracliff,28_june,red cedar,29,
point_37,Floracliff,28_june,red cedar,10,
point_37,Floracliff,28_june,red cedar,21.4,
point_37,Floracliff,28_june,red cedar,12.5,
point_37,Floracliff,28_june,red cedar,39.9,
point_37,Floracliff,28_june,red cedar,27,
point_37,Floracliff,28_june,red cedar,19.2,
point_37,Floracliff,28_june,red cedar,14.9,
point_37,Floracliff,28_june,red cedar,42.3,
point_37,Floracliff,28_june,chinkapin oak,14,
point_37,Floracliff,28_june,american elm,37.1,
point_37,Floracliff,28_june,american elm_snag,26.2,
point_37,Floracliff,28_june,chestnut oak,10.7,
point_38,Floracliff,28_june,hackberry,42.6,
point_38,Floracliff,28_june,hackberry,14.1,
point_38,Floracliff,28_june,hackberry,34,
point_38,Floracliff,28_june,hackberry,11.9,
point_38,Floracliff,28_june,hackberry,18.3,
point_38,Floracliff,28_june,hackberry,17,
point_38,Floracliff,28_june,hackberry,12.1,
point_38,Floracliff,28_june,hackberry,24.7,
point_38,Floracliff,28_june,hackberry,10.6,
point_38,Floracliff,28_june,american elm,24,
point_38,Floracliff,28_june,american elm,24.8,
point_38,Floracliff,28_june,american elm,15.2,
point_38,Floracliff,28_june,american elm,15.4,
point_38,Floracliff,28_june,american elm,37.8,
point_38,Floracliff,28_june,red cedar,84.5,
point_38,Floracliff,28_june,black cherry_snag,24.2,
point_38,Floracliff,28_june,black cherry,45.1,
point_38,Floracliff,28_june,black cherry_snag,32.3,
point_38,Floracliff,28_june,black cherry,42.1,
point_38,Floracliff,28_june,black cherry_snag,21.7,
point_38,Floracliff,28_june,black cherry_snag,47.4,
point_38,Floracliff,28_june,black cherry,61,
point_38,Floracliff,28_june,black cherry,39.3,
point_38,Floracliff,28_june,red maple,30.2,
point_38,Floracliff,28_june,red maple,15.6,
point_38,Floracliff,28_june,black oak,42.5,
point_38,Floracliff,28_june,black locust,19.8,
point_38,Floracliff,28_june,black locust,14.1,
point_38,Floracliff,28_june,black locust_snag,15.9,
point_38,Floracliff,28_june,boxelder,19,
point_38,Floracliff,28_june,honeysuckle,21.3,
point_45,Floracliff,12_july,red cedar,16.8,
point_45,Floracliff,12_july,red cedar,19.4,
point_45,Floracliff,12_july,red cedar,12,
