point_id,site,date,woody_plant_sp,DBH,%lich_0cmN,%lich_50cmN,%lich_100cmN,%lich_150cmN,%lich_0cmS,%lich_50cmS,%lich_100cmS,%lich_150cmS,%north,%south,%all,lichen1,lichen2,lichen3,lichen4,lichen5,lichen6,lichen7,NoGenera,Comments
point_3,EREC,15_may,black locust,37.6,0,0,0,0,0,0.5,3,5,0,2.125,1.0625,Phaeophyscia,,,,,,,1,
point_3,EREC,15_may,hackberry,14.5,0,0.5,2,1,0,0.5,2,2,0.875,1.125,1,Phaeophyscia,,,,,,,1,
point_3,EREC,15_may,black cherry snag,15.6,0,0,2,0.5,0,0.5,0.5,0.5,0.625,0.375,0.5,Phaeophyscia,,,,,,,1,
point_3,EREC,15_may,honeysuckle,10,0,0,0,0.5,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_3,EREC,15_may,hackberry,32.4,0,0,1,3,0,0,0,0,1,0,0.5,Phaeophyscia,,,,,,,1,
point_8,EREC,23_june,black walnut,24.5,0,0.5,0.5,1,0,1,4,5,0.5,2.5,1.5,Candelaria,Phaeophyscia,,,,,,2,
point_8,EREC,23_june,black locust,34.2,0,0,0,0,0,0.5,1,2,0,0.875,0.4375,Candelaria,Phaeophyscia,,,,,,2,
point_8,EREC,23_june,hackberry,19.7,0,0,0,0,0,0,0,5,0,1.25,0.625,Candelaria,Phaeophyscia,,,,,,2,
point_8,EREC,23_june,honeysuckle,10.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_8,EREC,23_june,black cherry,18.1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_9,EREC,29_may,honeysuckle,11.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_9,EREC,29_may,honeysuckle,11.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_9,EREC,29_may,hackberry,23.8,0,0,0,0,0,0,0,0.5,0,0.125,0.0625,Candelaria,,,,,,,1,
point_9,EREC,29_may,hackberry,13.1,0,0.5,0.5,2,0,1,15,5,0.75,5.25,3,Phaeophyscia,Candelaria,,,,,,2,
point_9,EREC,29_may,black cherry,13.2,0,0.5,1,2,0,0.5,3,5,0.875,2.125,1.5,Punctelia,Phaeophyscia,Candelaria,,,,,3,
point_10,EREC,19_may,chinkapin oak,11.8,0.5,5,10,5,0,3,5,5,5.125,3.25,4.1875,Parmotrema,Candelaria,Physcia,Phaeophyscia,,,,4,
point_10,EREC,19_may,white ash,17.4,0,0,1,3,0,2,3,3,1,2,1.5,Candelaria,Physcia,Phaeophyscia,,,,,3,
point_10,EREC,19_may,black locust,14.5,0,0,8,20,0,0.5,1,3,7,1.125,4.0625,Phaeophyscia,Candelaria,Physcia,,,,,3,
point_10,EREC,19_may,bur oak,10,0,0,0.5,3,0,0,2,12,0.875,3.5,2.1875,Phaeophyscia,Candelaria,Physcia,,,,,3,
point_10,EREC,19_may,red oak,18,0,1,0.5,0,0,0.5,0,0,0.375,0.125,0.25,Phaeophyscia,,,,,,,1,
point_11,EREC,28_may,black locust,27.2,0,0.5,1,2,0,0,3,2,0.875,1.25,1.0625,Candelaria,Phaeophyscia,,,,,,2,
point_11,EREC,28_may,black locust,15.8,0,0,20,3,0,0,1,3,5.75,1,3.375,Phaeophyscia,,,,,,,1,
point_11,EREC,28_may,red oak,11,0,0.5,5,5,0,5,2,0.5,2.625,1.875,2.25,Candelaria,Phaeophyscia,,,,,,2,
point_11,EREC,28_may,red oak,10.4,0,15,5,3,0,0.5,8,0,5.75,2.125,3.9375,Candelaria,Phaeophyscia,Parmotrema ,Physcia,,,,4,
point_11,EREC,28_may,bur oak,13.7,0,0.5,5,6,0,0.5,3,10,2.875,3.375,3.125,Candelaria,Phaeophyscia,Punctelia,,,,,3,
point_12,EREC,28_may,black locust,20,0,0.5,1,2,0,0,0,0,0.875,0,0.4375,Phaeophyscia,,,,,,,1,
point_12,EREC,28_may,black locust,16,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_12,EREC,28_may,hackberry,22.9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_12,EREC,28_may,honeysuckle,11.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_12,EREC,28_may,honeysuckle,12.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_19,EREC,30_may,black locust,39.5,0,0,0.5,0,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_19,EREC,30_may,black locust,20.1,0,0,1,3,0,0,0,0,1,0,0.5,Phaeophyscia,Candelaria,,,,,,2,
point_19,EREC,30_may,honeysuckle,11.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_19,EREC,30_may,hackberry,53,0,0,0,0,0,0,0,0.5,0,0.125,0.0625,Candelaria,,,,,,,1,
point_19,EREC,30_may,hackberry,37.8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_20,EREC,30_may,black locust,14.5,0,0,0,0,0,0,0.5,0.5,0,0.25,0.125,Phaeophyscia,,,,,,,1,
point_20,EREC,30_may,black locust,33.3,0,0,0.5,0,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_20,EREC,30_may,hackberry,25.4,0,0,0.5,0.5,0,0,0.5,0.5,0.25,0.25,0.25,Phaeophyscia,,,,,,,1,
point_20,EREC,30_may,honeysuckle,10.1,0,0,0,0,0,0,0.5,0,0,0.125,0.0625,Phaeophyscia,,N,,,,,1,
point_20,EREC,30_may,black cherry,33,0,0,0,0,0,0.5,0.5,0,0,0.25,0.125,Phaeophyscia,,,,,,,1,
point_21,EREC,15_may,black locust,29.1,0,0,0.5,0,0,0.5,1,0.5,0.125,0.5,0.3125,Physcia,,,,,,,1,
point_21,EREC,15_may,honeysuckle,10.2,0,0.5,0,0,0,0,0,0,0.125,0,0.0625,Physcia,Phaeophyscia,,,,,,2,
point_21,EREC,15_may,hackberry,16.8,0,0.5,3,0.5,0,0.5,0,7,1,1.875,1.4375,Physcia,,,,,,,1,
point_21,EREC,15_may,black cherry,13.6,0,5,80,97,1,0.5,5,3,45.5,2.375,23.9375,Flavoparmelia,Punctelia,,,,,,2,
point_21,EREC,15_may,pin oak,20.9,1,50,70,60,0.5,5,10,10,45.25,6.375,25.8125,Punctelia,Phaeophyscia,Physcia,,,,,3,
point_22,EREC,19_may,red oak,12,0.5,1,3,0.5,0.5,12,0.5,%,1.25,4.333333333,2.571428571,Parmotrema,Punctelia,Candelaria,Flavoparmelia,Phaeophyscia,,,5,
point_22,EREC,19_may,red oak,13.5,0.5,5,5,10,3,30,10,10,5.125,13.25,9.1875,Candelaria,Phaeophyscia,Punctelia,,,,,3,
point_22,EREC,19_may,black locust,26.5,0.5,0.5,3,10,0,0,0,1,3.5,0.25,1.875,Phaeophyscia,,,,,,,1,
point_22,EREC,19_may,white ash,12.4,0,1,5,3,0,0.5,12,15,2.25,6.875,4.5625,Phaeophyscia,Candelaria,Punctelia,,,,,3,
point_22,EREC,19_may,white ash,12.3,0,3,7,15,0,1,5,2,6.25,2,4.125,Phaeophyscia,Candelaria,Punctelia,,,,,3,
point_23,EREC,19_may,hackberry,11.1,0,0.5,0.5,1,0,0.5,10,10,0.5,5.125,2.8125,Physcia,Candelaria,,,,,,2,
point_23,EREC,19_may,black cherry,11.6,0,0.5,0.5,3,0,1,1,3,1,1.25,1.125,Phaeophyscia,,,,,,,1,
point_23,EREC,19_may,black locust,13.4,0,0,0.5,1,0,0,0,0,0.375,0,0.1875,Candelaria,Phaeophyscia,,,,,,2,
point_23,EREC,19_may,black locust,10.1,0,10,10,12,5,5,1,0,8,2.75,5.375,Candelaria,Physcia,Parmotrema ,Phaeophyscia,,,,4,
point_23,EREC,19_may,black locust,12.7,0,1,5,15,0,1,10,0.5,5.25,2.875,4.0625,Candelaria,Phaeophyscia,,,,,,2,
point_24,EREC,19_june,honeysuckle,12.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_24,EREC,19_june,black locust,34.4,0,0,0.5,0,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_24,EREC,19_june,hackberry,19.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_24,EREC,19_june,black cherry,41.2,0,0,2,7,0,0,0,1,2.25,0.25,1.25,Phaeophyscia,Physcia,,,,,,2,
point_24,EREC,19_june,hawthorn,10.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_25,EREC,19_june,black cherry,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_25,EREC,19_june,hackberry,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_25,EREC,19_june,honeysuckle,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_25,EREC,19_june,honeysuckle,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_25,EREC,19_june,honeysuckle,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_26,EREC,20_june,hackberry,41.5,0,0,0,0,0,0.5,1,0,0,0.375,0.1875,Phaeophyscia,,,,,,,1,
point_26,EREC,20_june,honeysuckle,13.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_26,EREC,20_june,black cherry,37.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_26,EREC,20_june,hawthorn,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_26,EREC,20_june,black locust,14.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_33,EREC,30_may,black cherry,18.8,0,0,30,20,0,0,0,1,12.5,0.25,6.375,Phaeophyscia,Candelaria,,,,,,2,
point_33,EREC,30_may,honeysuckle,13.5,0,0,0,0,0,0,0,1,0,0.25,0.125,Candelaria,,,,,,,1,
point_33,EREC,30_may,hackberry,19.5,0,0,1,8,0,0,0,,2.25,0,1.285714286,Phaeophyscia,Candelaria,,,,,,2,
point_33,EREC,30_may,hackberry,41.3,0,0,0,0,0,0,0,1,0,0.25,0.125,Phaeophyscia,,,,,,,1,
point_33,EREC,30_may,hawthorn,34.8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_34,EREC,31_may,callery pear,17.2,0,5,2,2,0,3,30,3,2.25,9,5.625,Candelaria,Phaeophyscia,Physcia,,,,,3,
point_34,EREC,31_may,honeysuckle,14.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_34,EREC,31_may,honeysuckle,10.8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_34,EREC,31_may,black cherry,48.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_34,EREC,31_may,hackberry,14.4,0,0,0.5,3,0,0,10,60,0.875,17.5,9.1875,Phaeophyscia,Candelaria,,,,,,2,
point_35,EREC,31_may,hackberry,12.2,0,1,1,2,0,0.5,0.5,0.5,1,0.375,0.6875,Phaeophyscia,Candelaria,,,,,,2,
point_35,EREC,31_may,black locust,16.8,0,0,0,0,2,1,0,0,0,0.75,0.375,Phaeophyscia,Candelaria,,,,,,2,
point_35,EREC,31_may,black locust,19.6,0,0,0,0,0,0.5,0,0,0,0.125,0.0625,Phaeophyscia,,,,,,,1,
point_35,EREC,31_may,honeysuckle,11.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_35,EREC,31_may,honeysuckle,11.1,0,0,0.5,0.5,0,0,0,0,0.25,0,0.125,Phaeophyscia,Candelaria,,,,,,2,
point_36,EREC,30_may,black locust,27.1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_36,EREC,30_may,hackberry,10.6,0,0,0.5,3,0,0,0.5,5,0.875,1.375,1.125,Phaeophyscia,Candelaria,,,,,,2,
point_36,EREC,30_may,hackberry,40.5,0,0,0.5,4,0,0,1,0.5,1.125,0.375,0.75,Phaeophyscia,Candelaria,,,,,,2,
point_36,EREC,30_may,black cherry,22.5,0,2,3,5,0,0,3,4,2.5,1.75,2.125,Punctelia,Phaeophyscia,,,,,,2,
point_36,EREC,30_may,honeysuckle,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_37,EREC,28_may,black locust,40.8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_37,EREC,28_may,honeysuckle,11.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_37,EREC,28_may,hackberry,31.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_37,EREC,28_may,buckeye,16.4,0,0,0,0,0,0,0,0.5,0,0.125,0.0625,Phaeophyscia,,,,,,,1,
point_37,EREC,28_may,unidentifiable,18.5,0,0,0,0,0,0,2,8,0,2.5,1.25,Candelaria,Phaeophyscia,,,,,,2,
point_38,EREC,28_may,black cherry,27.2,0,0,3,8,0,0,5,1,2.75,1.5,2.125,Parmotrema,Canoparmelia,Flavoparmelia,Phaeophyscia,,,,4,
point_38,EREC,28_may,black cherry,26.7,0,1,3,5,0,0,2,3,2.25,1.25,1.75,Canoparmelia,Phaeophyscia,,,,,,2,
point_38,EREC,28_may,callery pear,14.6,0,0,0.5,3,0,0,0.5,0,0.875,0.125,0.5,Phaeophyscia,,,,,,,1,
point_38,EREC,28_may,black locust,18.1,0,0,5,2,0,0,0,0,1.75,0,0.875,Phaeophyscia,,,,,,,1,
point_38,EREC,28_may,black locust,19.4,0,5,13,3,0,0,15,15,5.25,7.5,6.375,Parmotrema,Phaeophyscia,,,,,,2,
point_39,EREC,20_may,hackberry,17.2,0,2,5,10,0,5,20,30,4.25,13.75,9,Candelaria,Phaeophyscia,,,,,,2,
point_39,EREC,20_may,hackberry,27.7,0,0,1,5,0,0,0,1,1.5,0.25,0.875,Candelaria,Phaeophyscia,Punctelia,,,,,3,
point_39,EREC,20_may,hackberry,29.8,0,0.5,0.5,2,0,0,2,1,0.75,0.75,0.75,Candelaria,Phaeophyscia,,,,,,2,
point_39,EREC,20_may,hackberry,22.6,0,0,2,1,0,0,0,3,0.75,0.75,0.75,Candelaria,Phaeophyscia,,,,,,2,
point_39,EREC,20_may,hackberry,27.6,0,0,0.5,2,0,0,1,2,0.625,0.75,0.6875,Candelaria,Phaeophyscia,,,,,,2,
point_40,EREC,20_may,black locust,34.2,0,0.5,0.5,0.5,0,0,0,0,0.375,0,0.1875,Phaeophyscia,,,,,,,1,
point_40,EREC,20_may,black locust,15.6,0,0.5,0.5,0,0,0.5,1,0.5,0.25,0.5,0.375,Phaeophyscia,Candelaria,,,,,,2,
point_40,EREC,20_may,hackberry,13.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_40,EREC,20_may,honeysuckle,11.3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_40,EREC,20_may,honeysuckle,12.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_41,EREC,14_june,hackberry,40.4,0,7,70,20,0,20,12,50,24.25,20.5,22.375,Candelaria,Pyxine,,,,,,2,
point_41,EREC,14_june,hackberry,50.6,0,2,15,20,0,1,25,20,9.25,11.5,10.375,Candelaria,Phaeophyscia,,,,,,2,
point_41,EREC,14_june,american elm,40.4,0,0.5,1,3,0,5,40,40,1.125,21.25,11.1875,Candelaria,Pyxine,,,,,,2,
point_41,EREC,14_june,hawthorn,17.8,0,0.5,2,3,0,0.5,5,10,1.375,3.875,2.625,Candelaria,Phaeophyscia,Punctelia,,,,,3,
point_41,EREC,14_june,hawthorn,14.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_42,EREC,14_june,honeysuckle,10.1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_42,EREC,14_june,honeysuckle,18.2,0,0,0,0,0,7,10,15,0,8,4,Physcia,Candelaria,,,,,,2,
point_42,EREC,14_june,honeysuckle,14.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_42,EREC,14_june,honeysuckle,18.4,0,0,0,0,0,1,7,20,0,7,3.5,Candelaria,Physcia,,,,,,2,
point_42,EREC,14_june,black cherry,12,5,30,25,30,7,70,50,50,22.5,44.25,33.375,Ramali,Candelaria,Physcia,Phaeophyscia,,,,4,
point_43,EREC,14_june,black cherry,12,0.5,7,35,20,0,0.5,0,2,15.625,0.625,8.125,Candelaria,Pyxine,,,,,,2,
point_43,EREC,14_june,black cherry,12.8,0,0,1,2,0,0,0,12,0.75,3,1.875,Candelaria,Phaeophyscia,,,,,,2,
point_43,EREC,14_june,black cherry,19.5,0,0,0,0,1,0.5,0.5,0.5,0,0.625,0.3125,Phaeophyscia,,,,,,,1,
point_43,EREC,14_june,black cherry,30.7,0,0,0.5,0.5,0,0,1,5,0.25,1.5,0.875,Candelaria,Phaeophyscia,,,,,,2,
point_43,EREC,14_june,honeysuckle,12.5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_48,EREC,31_may,black locust,17.8,1,0.5,3,7,0,2,0.5,0.5,2.875,0.75,1.8125,Phaeophyscia,Candelaria,,,,,,2,
point_48,EREC,31_may,hackberry,16.3,0,0,0,0.5,0,0,0.5,0.5,0.125,0.25,0.1875,Phaeophyscia,Candelaria,,,,,,2,
point_48,EREC,31_may,honeysuckle,10.1,0,0,1,0.5,0,0,0,0,0.375,0,0.1875,Phaeophyscia,Candelaria,,,,,,2,
point_48,EREC,31_may,hawthorn,41.6,0,0.5,0,0.5,0,0,0.5,0,0.25,0.125,0.1875,Candelaria,,,,,,,1,
point_48,EREC,31_may,butternut hickory,64,0,0,0,1,0,0.5,0.5,0.5,0.25,0.375,0.3125,Phaeophyscia,Candelaria,,,,,,2,
point_49,EREC,31_may,honeysuckle,13,0,0.5,0.5,0,0,0,0,0,0.25,0,0.125,Phaeophyscia,Candelaria,,,,,,2,
point_49,EREC,31_may,black locust,18.5,0,0,0,0.5,0,0,0,5,0.125,1.25,0.6875,Phaeophyscia,Punctelia,,,,,,2,
point_49,EREC,31_may,black locust,33.8,0,0,0.5,0.5,0,0.5,20,20,0.25,10.125,5.1875,Phaeophyscia,Candelaria,Punctelia,,,,,3,
point_49,EREC,31_may,hackberry,14,0,0,1,2,0,20,40,20,0.75,20,10.375,Phaeophyscia,Candelaria,,,,,,2,
point_49,EREC,31_may,hackberry,14.4,0,0,0,0.5,0,1,2,3,0.125,1.5,0.8125,Phaeophyscia,Candelaria,,,,,,2,
point_50,EREC,31_may,hackberry,36.1,0,0,0,0,0,0,1,4,0,1.25,0.625,Phaeophyscia,Candelaria,,,,,,2,
point_50,EREC,31_may,hackberry,12.5,0,1,20,15,0,2,10,3,9,3.75,6.375,Phaeophyscia,Candelaria,,,,,,2,
point_50,EREC,31_may,black locust,11.2,0,0,0.5,0.5,0,1,5,12,0.25,4.5,2.375,Phaeophyscia,Candelaria,,,,,,2,
point_50,EREC,31_may,black locust,25.7,0,0.5,0.5,0,0,2,1,10,0.25,3.25,1.75,Phaeophyscia,Candelaria,Punctelia,,,,,3,
point_50,EREC,31_may,honeysuckle,11.6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_51,EREC,5_june,black locust,12.7,0,3,20,10,0,0,15,50,8.25,16.25,12.25,Phaeophyscia,Candelaria,Punctelia,,,,,3,
point_51,EREC,5_june,black locust_snag,10.8,0,0,0,0,2,0,0.5,5,0,1.875,0.9375,Phaeophyscia,Punctelia,,,,,,2,
point_51,EREC,5_june,black locust,17.7,0,0,1,3,0,20,50,3,1,18.25,9.625,Phaeophyscia,Candelaria,,,,,,2,
point_51,EREC,5_june,black locust,26.9,0,0,2,2,0,0,0,7,1,1.75,1.375,Phaeophyscia,Candelaria,,,,,,2,
point_51,EREC,5_june,hackberry,33.7,0,0,0.5,7,0,0.5,0.5,0.5,1.875,0.375,1.125,Phaeophyscia,,,,,,,1,
point_52,EREC,5_june,black locust,15.6,0,0,0,0,0,0,10,5,0,3.75,1.875,Phaeophyscia,Candelaria,,,,,,2,
point_52,EREC,5_june,black locust,28.2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_52,EREC,5_june,hackberry,23.8,0,0,0.5,0,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_52,EREC,5_june,honeysuckle,11.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_52,EREC,5_june,black cherry_snag,11.5,0,0,5,10,0,0,0,0,3.75,0,1.875,Phaeophyscia,,,,,,,1,
point_53,EREC,4_june,hackberry,14.4,0,0.5,2,1,0,0.5,5,1,0.875,1.625,1.25,Phaeophyscia,Candelaria,,,,,,2,
point_53,EREC,4_june,hackberry,17,0,0,5,2,0,0,1,2,1.75,0.75,1.25,Phaeophyscia,Candelaria,,,,,,2,
point_53,EREC,4_june,american elm,14.9,0,0,1,1,0,0,0.5,0.5,0.5,0.25,0.375,Phaeophyscia,Candelaria,,,,,,2,
point_53,EREC,4_june,honeysuckle,10.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_53,EREC,4_june,black cherry,18.3,0,0.5,7,7,0,0,1,1,3.625,0.5,2.0625,Phaeophyscia,Candelaria,,,,,,2,
point_54,EREC,20_may,hackberry,15.6,0,0,1,0.5,0,0,1,2,0.375,0.75,0.5625,Phaeophyscia,Candelaria,,,,,,2,
point_54,EREC,20_may,black locust,30.8,0,0,1,1,0,0,0.5,0,0.5,0.125,0.3125,Phaeophyscia,,,,,,,1,
point_54,EREC,20_may,oak sp.,13.5,0,0,0.5,0,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_54,EREC,20_may,black cherry,19.1,0,0,0.5,0.5,0,0,1,0,0.25,0.25,0.25,Phaeophyscia,,,,,,,1,
point_54,EREC,20_may,honeysuckle,10.4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_55,EREC,19_june,honeysuckle,13.1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_55,EREC,19_june,black cherry,17.5,0,0,1,0.5,0,0,0.5,0.5,0.375,0.25,0.3125,Phaeophyscia,,,,,,,1,
point_55,EREC,19_june,hackberry,24.7,0,0,0,0.5,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_55,EREC,19_june,mulberry sp.,38,0,0,0.5,0,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_55,EREC,19_june,hawthorn,11.7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,
point_56,EREC,19_june,hackberry,10.7,0,60,0,0,0,13,0,0,15,3.25,9.125,Phaeophyscia,Candelaria,,,,,,2,
point_56,EREC,19_june,hackberry,10.1,0,2,2,0.5,0,0.5,0,0,1.125,0.125,0.625,Phaeophyscia,Candelaria,,,,,,2,
point_56,EREC,19_june,black willow,10,0,0,0.5,25,0,2,10,15,6.375,6.75,6.5625,Physcia,Candelaria,,,,,,2,
point_56,EREC,19_june,black willow,11,0,5,3,10,0,1,2,10,4.5,3.25,3.875,Physcia,Candelaria,,,,,,2,
point_56,EREC,19_june,black willow,10,0,1,0.5,3,0,0.5,5,12,1.125,4.375,2.75,Physcia,Candelaria,,,,,,2,
point_57,EREC,19_june,black willow,12,0,3,0.5,0,2,30,4,2,0.875,9.5,5.1875,Phaeophyscia,Candelaria,,,,,,2,
point_57,EREC,19_june,black willow,10.1,0,7,0.5,25,0,30,10,20,8.125,15,11.5625,Phaeophyscia,Candelaria,,,,,,2,
point_57,EREC,19_june,black willow,13.4,0,5,3,5,0,20,5,10,3.25,8.75,6,Phaeophyscia,Candelaria,,,,,,2,
point_57,EREC,19_june,mulberry sp.,12.2,0,3,0,0,0,5,0.5,0,0.75,1.375,1.0625,Phaeophyscia,,,,,,,1,
point_57,EREC,19_june,ulmus sp.,10.5,7,7,1,2,5,10,25,3,4.25,10.75,7.5,Phaeophyscia,,,,,,,1,
point_58,EREC,14_june,black willow,12.4,0,0,1,10,3,5,10,15,2.75,8.25,5.5,Phaeophyscia,Candelaria,,,,,,2,
point_58,EREC,14_june,black willow,10.9,0,0,20,30,0,0.5,40,10,12.5,12.625,12.5625,Physcia,Phaeophyscia,Candelaria,Flavoparmelia,,,,4,
point_58,EREC,14_june,black willow,10,0,0,0,0,0,0.5,5,5,0,2.625,1.3125,Phaeophyscia,Candelaria,,,,,,2,
point_58,EREC,14_june,callery pear,10.4,0,3,3,7,2,15,5,2,3.25,6,4.625,Phaeophyscia,,,,,,,1,
point_58,EREC,14_june,callery pear,10.1,0.5,3,3,1,0,7,10,0.5,1.875,4.375,3.125,Phaeophyscia,,,,,,,1,
point_60,EREC,6_june,hackberry,17.3,0,1,5,5,3,50,70,60,2.75,45.75,24.25,Phaeophyscia,Candelaria,Mylechroa,,,,,3,
point_60,EREC,6_june,hackberry,17,0,0,1,1,0,0,5,15,0.5,5,2.75,Phaeophyscia,Candelaria,,,,,,2,
point_60,EREC,6_june,black locust_snag,11.8,0,0,5,8,0,0,0.5,0.5,3.25,0.25,1.75,Phaeophyscia,Candelaria,,,,,,2,
point_60,EREC,6_june,black cherry,10.5,0,0,3,1,0,2,20,25,1,11.75,6.375,Phaeophyscia,Candelaria,,,,,,2,
point_60,EREC,6_june,honeysuckle,10.3,0,0,0,0.5,0,0,0,0.5,0.125,0.125,0.125,Phaeophyscia,Candelaria,,,,,,2,
point_61,EREC,6_june,black cherry,20.3,0.5,1,2,1,0.5,0.5,0,1,1.125,0.5,0.8125,Phaeophyscia,,,,,,,1,
point_61,EREC,6_june,honeysuckle,20.5,0,0,0,0.5,0,0,0,0,0.125,0,0.0625,Phaeophyscia,,,,,,,1,
point_61,EREC,6_june,hackberry,14.4,0,0,0.5,2,0,0,0.5,1,0.625,0.375,0.5,Phaeophyscia,Candelaria,,,,,,2,
point_61,EREC,6_june,american elm,22.2,0,0,0.5,1,0,0,0,0,0.375,0,0.1875,Phaeophyscia,Candelaria,,,,,,2,
point_61,EREC,6_june,black locust,17.2,0,0.5,0.5,1,0,1,3,15,0.5,4.75,2.625,Phaeophyscia,Candelaria,,,,,,2,
point_62,EREC,6_june,american elm,45.6,0,0,0.5,0.5,0,0,0,0,0.25,0,0.125,Candelaria,,,,,,,1,
point_62,EREC,6_june,hackberry,19.2,0,0,1,1,0,0,0.5,0.5,0.5,0.25,0.375,Phaeophyscia,Candelaria,,,,,,2,
point_62,EREC,6_june,black locust,12.8,0,0,0.5,0.5,0,0.5,5,20,0.25,6.375,3.3125,Physcia,Candelaria,Phaeophyscia,,,,,3,
point_62,EREC,6_june,black cherry,18,0.5,0.5,3,3,1,10,15,1,1.75,6.75,4.25,Phaeophyscia,Candelaria,Myelochroa,,,,,3,
point_62,EREC,6_june,hawthorn,10.9,0,0,0.5,2,0,0,1,2,0.625,0.75,0.6875,Phaeophyscia,Candelaria,Punctelia,,,,,3,
point_63,EREC,6_june,black cherry,12.2,2,1,3,5,0,3,5,1,2.75,2.25,2.5,Myelochroa,,,,,,,1,
point_63,EREC,6_june,black cherry,11.2,1,3,7,5,1,3,15,10,4,7.25,5.625,Candelaria,Myelochroa,Flavoparmelia,,,,,3,
point_63,EREC,6_june,black cherry,15.6,1,10,10,6,0,2,3,3,6.75,2,4.375,Candelaria,Myelochroa,,,,,,2,
point_63,EREC,6_june,american sweetgum,12.2,0,3,12,10,1,15,30,20,6.25,16.5,11.375,Candelaria,Myelochroa,,,,,,2,
